model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,25,2,200,0,1,377.0860028266907,37,34,16,3,0.68,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(basel,100.0.4.0/24)']""], 'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['amsterdam']"", ""root['reachability']['strasbourg']"", ""root['waypoint']['(marseille,100.0.1.0/24)']"", ""root['waypoint']['(vienna,100.0.4.0/24)']"", ""root['waypoint']['(basel,100.0.9.0/24)']"", ""root['waypoint']['(zurich,100.0.29.0/24)']"", ""root['waypoint']['(geneva,100.0.29.0/24)']"", ""root['waypoint']['(bucharest,100.0.9.0/24)']"", ""root['waypoint']['(amsterdam,100.0.9.0/24)']"", ""root['waypoint']['(madrid,100.0.4.0/24)']"", ""root['waypoint']['(strasbourg,100.0.1.0/24)']"", ""root['waypoint']['(warsaw,100.0.9.0/24)']""], 'iterable_item_added': {""root['reachability']['basel'][0]"": '100.0.4.0/24', ""root['reachability']['london'][1]"": '100.0.29.0/24', ""root['waypoint']['(zurich,100.0.1.0/24)'][1]"": '100.0.29.0/24', ""root['waypoint']['(zurich,100.0.1.0/24)'][2]"": 'london'}, 'iterable_item_removed': {""root['reachability']['madrid'][1]"": '100.0.4.0/24', ""root['reachability']['bucharest'][1]"": '100.0.9.0/24', ""root['reachability']['warsaw'][1]"": '100.0.9.0/24', ""root['reachability']['vienna'][1]"": '100.0.4.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,25,2,200,0,2,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,25,2,200,0,3,0,0,0,0,0,0,0,0,0,
,,50,2,200,0,0,418.19509387016296,44,35,65,9,0.35,0,0,0,"{'dictionary_item_added': [""root['reachability']['buchsrest']""], 'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['milan']"", ""root['reachability']['praha']"", ""root['reachability']['rotterdam']"", ""root['reachability']['sofia']"", ""root['reachability']['bratislava']"", ""root['reachability']['strasbourg']"", ""root['reachability']['budapest']"", ""root['reachability']['bucharest']"", ""root['reachability']['london']"", ""root['reachability']['amsterdam']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(paris,100.0.4.0/24)': ['basel'], '(barcelona,100.0.1.0/24)': ['kiev', 'kraft'], '(roma,100.0.9.0/24)': ['rotterdam'], '(basel,100.0.1.0/24)': ['kiev'], '(kiev,100.0.29.0/24)': ['london'], '(vienna,100.0.29.0/24)': ['london'], '(marseille,100.0.4.0/24)': ['basel'], '(brussels,100.0.9.0/24)': ['rotterdam'], '(frankfurt,100.0.1.0/24)': ['kiev'], '(luxembourg,100.0.4.0/24)': ['basel'], '(zurich,100.0.29.0/24)': ['london'], '(buchsrest,100.0.29.0/24)': ['london'], '(warsaw,100.0.9.0/24)': ['rotterdam'], '(geneva,100.0.4.0/24)': ['basel'], '(athens,100.0.29.0/24)': ['london'], '(madrid,100.0.1.0/24)': ['kiev']}, 'old_value': {'(paris,100.0.4.0/24)': ['basel'], '(barcelona,100.0.1.0/24)': ['kiev'], '(roma,100.0.9.0/24)': ['rotterdam'], '(basel,100.0.1.0/24)': ['kiev'], '(kiev,100.0.9.0/24)': ['rotterdam'], '(vienna,100.0.1.0/24)': ['kiev'], '(basel,100.0.29.0/24)': ['london'], '(barcelona,100.0.4.0/24)': ['basel'], '(paris,100.0.29.0/24)': ['london'], '(milan,100.0.4.0/24)': ['basel'], '(praha,100.0.1.0/24)': ['kiev'], '(rotterdam,100.0.4.0/24)': ['basel'], '(brussels,100.0.9.0/24)': ['rotterdam'], '(sofia,100.0.1.0/24)': ['kiev'], '(frankfurt,100.0.4.0/24)': ['basel'], '(roma,100.0.4.0/24)': ['basel'], '(kiev,100.0.4.0/24)': ['basel'], '(kiev,100.0.29.0/24)': ['london'], '(bratislava,100.0.4.0/24)': ['basel'], '(luxembourg,100.0.4.0/24)': ['basel'], '(marseille,100.0.4.0/24)': ['basel'], '(strasbourg,100.0.4.0/24)': ['basel'], '(budapest,100.0.29.0/24)': ['london'], '(zurich,100.0.9.0/24)': ['rotterdam'], '(brussels,100.0.29.0/24)': ['london'], '(madrid,100.0.1.0/24)': ['kiev'], '(frankfurt,100.0.1.0/24)': ['kiev'], '(brussels,100.0.1.0/24)': ['kiev'], '(bucharest,100.0.4.0/24)': ['basel'], '(warsaw,100.0.4.0/24)': ['basel'], '(marseille,100.0.1.0/24)': ['kiev'], '(luxembourg,100.0.1.0/24)': ['kiev'], '(vienna,100.0.9.0/24)': ['rotterdam'], '(athens,100.0.29.0/24)': ['london'], '(zurich,100.0.1.0/24)': ['kiev'], '(paris,100.0.1.0/24)': ['kiev'], '(vienna,100.0.4.0/24)': ['basel'], '(basel,100.0.9.0/24)': ['rotterdam'], '(milan,100.0.29.0/24)': ['london'], '(geneva,100.0.4.0/24)': ['basel'], '(london,100.0.1.0/24)': ['kiev'], '(zurich,100.0.29.0/24)': ['london'], '(roma,100.0.29.0/24)': ['london'], '(marseille,100.0.29.0/24)': ['london'], '(geneva,100.0.29.0/24)': ['london'], '(bucharest,100.0.9.0/24)': ['rotterdam'], '(amsterdam,100.0.9.0/24)': ['rotterdam'], '(madrid,100.0.4.0/24)': ['basel'], '(strasbourg,100.0.1.0/24)': ['kiev'], '(warsaw,100.0.9.0/24)': ['rotterdam']}}, ""root['reachability']['barcelona'][1]"": {'new_value': '100.0.9.0/24', 'old_value': '100.0.4.0/24'}, ""root['reachability']['vienna'][1]"": {'new_value': '100.0.29.0/24', 'old_value': '100.0.9.0/24'}, ""root['reachability']['roma'][0]"": {'new_value': '100.0.1.0/24', 'old_value': '100.0.9.0/24'}}, 'iterable_item_added': {""root['reachability']['basel'][1]"": '100.0.4.0/24', ""root['reachability']['kiev'][0]"": '100.0.1.0/24'}, 'iterable_item_removed': {""root['reachability']['paris'][1]"": '100.0.29.0/24', ""root['reachability']['paris'][2]"": '100.0.1.0/24', ""root['reachability']['vienna'][2]"": '100.0.4.0/24', ""root['reachability']['marseille'][1]"": '100.0.1.0/24', ""root['reachability']['marseille'][2]"": '100.0.29.0/24', ""root['reachability']['brussels'][2]"": '100.0.1.0/24', ""root['reachability']['frankfurt'][0]"": '100.0.4.0/24', ""root['reachability']['luxembourg'][1]"": '100.0.1.0/24', ""root['reachability']['zurich'][1]"": '100.0.1.0/24', ""root['reachability']['zurich'][2]"": '100.0.29.0/24', ""root['reachability']['warsaw'][1]"": '100.0.9.0/24', ""root['reachability']['geneva'][0]"": '100.0.4.0/24', ""root['reachability']['madrid'][1]"": '100.0.4.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,50,2,200,0,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,100,2,200,0,0,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,0,20.188884973526,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,1,24.815996170043945,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,2,3.5161380767822266,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,3,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,4,3.769758939743042,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,5,28.554682970046997,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,6,14.941497087478638,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,7,7.369976997375488,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,8,6.686992883682251,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,9,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,10,6.872071266174316,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,11,3.3078298568725586,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,12,8.359530210494995,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,13,15.865894079208374,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,14,3.519871950149536,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,15,3.357508897781372,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,16,3.65539813041687,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,17,6.1959710121154785,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,18,3.3210132122039795,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,19,6.915405035018921,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,20,9.22792387008667,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,21,6.276403903961182,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,22,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,23,3.3015520572662354,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,24,17.82904815673828,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,25,3.2702629566192627,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,26,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,27,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,28,15.126747131347656,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,29,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,30,16.0431911945343,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,31,18.56608533859253,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,32,22.040649890899658,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,33,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,34,25.664463996887207,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,35,3.2798290252685547,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,36,6.9561238288879395,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,37,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,38,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,39,14.504487752914429,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,40,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,41,19.044631004333496,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,42,10.497220993041992,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,43,6.397426128387451,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,44,6.264800071716309,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,45,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,46,21.727456092834473,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,47,3.6704680919647217,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,48,13.169649124145508,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,49,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,50,10.845001935958862,3,2,0,1,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,51,20.416762113571167,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,52,21.39726710319519,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,53,13.052747011184692,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,54,3.2803261280059814,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,55,10.135349035263062,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,56,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,57,23.873512983322144,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,58,3.275838851928711,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,59,3.3801751136779785,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,60,26.587830066680908,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,61,12.944093942642212,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,62,22.37109112739563,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,63,3.291836977005005,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,64,11.94959807395935,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,65,30.41882300376892,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,66,3.5421440601348877,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,67,12.936013221740723,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,68,9.683582067489624,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,69,6.240386724472046,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,70,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,71,3.2765190601348877,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,72,20.90384793281555,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,73,5.838402032852173,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,74,15.849891185760498,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,75,19.247782707214355,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,76,6.285245895385742,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,77,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,78,3.5380609035491943,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,79,3.4588000774383545,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,80,6.271329879760742,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,81,3.5490338802337646,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,82,12.53096890449524,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,83,3.2948007583618164,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,84,31.262505054473877,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,85,7.968455791473389,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,86,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,87,12.932069063186646,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,88,6.140559196472168,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,89,3.5471651554107666,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,90,3.382201910018921,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,91,9.920273065567017,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,92,6.6167519092559814,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,93,3.2691709995269775,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,94,24.062437772750854,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,95,6.695180892944336,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,1,96,0,0,0,0,0,0,0,0,0,
,,1,2,200,1,97,13.390194177627563,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,98,23.402085065841675,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,1,99,3.523573875427246,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,0,13.651871919631958,2,2,2,0,0.5,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']"", ""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,2,200,1,1,29.239355087280273,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,2,28.399375915527344,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,3,3.7804508209228516,2,2,2,0,0.5,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']"", ""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,4,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,5,12.365129947662354,2,2,2,0,0.5,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']"", ""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,2,200,1,6,18.198159217834473,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,7,5.504685878753662,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,8,13.771270990371704,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,9,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,10,9.72649598121643,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,11,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,12,23.621690034866333,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,13,13.597444772720337,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,14,5.002544164657593,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,15,19.219686031341553,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,16,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,17,18.58978509902954,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,18,30.752649068832397,4,4,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']"", ""root['reachability']['kiev']"", ""root['reachability']['kolkata']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,19,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,20,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,21,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,22,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,23,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,24,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,25,9.902614116668701,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,26,42.936464071273804,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,27,25.42340898513794,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,28,37.528416872024536,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,29,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,30,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,31,6.778443098068237,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,32,16.28367304801941,2,2,2,0,0.5,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']"", ""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,33,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,34,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,35,6.249303817749023,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,36,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,37,6.244032859802246,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,38,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,39,12.667895078659058,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,40,29.865083932876587,3,0,4,3,0.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Marseille': ['100.0.29.0/24'], 'Strasbourg': ['100.0.9.0/24'], 'London': [], 'Rotterdam': []}, 'old_value': {'marseille': ['100.0.29.0/24'], 'strasbourg': ['100.0.9.0/24']}}, ""root['waypoint']"": {'new_value': {'(Marseille,100.0.29.0/24)': ['London']}, 'old_value': {'(marseille,100.0.29.0/24)': ['london'], '(strasbourg,100.0.9.0/24)': ['rotterdam']}}}}"
,,2,2,200,1,41,5.403867959976196,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
