model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,2,3,300,1,2,20.57765293121338,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,3,33.716346979141235,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'praha,100.0.1.0/24': ['kiev'], 'paris,100.0.9.0/24': ['rotterdam']}, 'old_value': {'(praha,100.0.1.0/24)': ['kiev'], '(paris,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'paris,100.0.29.0/24': 2}, 'old_value': {'(praha,100.0.1.0/24)': 2, '(paris,100.0.29.0/24)': 2}}}, 'iterable_item_added': {""root['reachability']['paris'][1]"": '100.0.29.0/24'}}"
,,2,3,300,1,4,10.36570119857788,5,5,1,0,0.8333333333333334,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']['(kiev,100.0.9.0/24)']""]}"
,,2,3,300,1,5,100.46475291252136,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,6,42.10116195678711,5,2,4,3,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""athens"",""100.0.1.0/24"")': ['kiev'], '(""vienna"",""100.0.9.0/24"")': ['rotterdam']}, 'old_value': {'(athens,100.0.1.0/24)': ['kiev'], '(vienna,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'(""athens"",""100.0.1.0/24"")': 2}, 'old_value': {'(athens,100.0.1.0/24)': 2, '(vienna,100.0.9.0/24)': 3}}}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,7,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,8,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,9,82.26346230506897,5,2,4,3,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""rotterdam"",""100.0.1.0/24"")': ['kiev'], '(""praha"",""100.0.29.0/24"")': ['london']}, 'old_value': {'(rotterdam,100.0.1.0/24)': ['kiev'], '(praha,100.0.29.0/24)': ['london']}}, ""root['loadbalancing']"": {'new_value': {'(""rotterdam"",""100.0.1.0/24"")': 4}, 'old_value': {'(rotterdam,100.0.1.0/24)': 4, '(praha,100.0.29.0/24)': 3}}}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,10,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,11,46.707865715026855,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'frankfurt,100.0.4.0/24': ['basel'], 'warsaw,100.0.1.0/24': ['kiev']}, 'old_value': {'(frankfurt,100.0.4.0/24)': ['basel'], '(warsaw,100.0.1.0/24)': ['kiev']}}, ""root['loadbalancing']"": {'new_value': {'frankfurt,100.0.4.0/24': 2, 'warsaw,100.0.1.0/24': 2}, 'old_value': {'(frankfurt,100.0.4.0/24)': 2, '(warsaw,100.0.1.0/24)': 2}}}}"
,,2,3,300,1,12,13.673678159713745,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""vienna"",""100.0.1.0/24"")': ['kiev'], '(""warsaw"",""100.0.4.0/24"")': ['basel']}, 'old_value': {'(vienna,100.0.1.0/24)': ['kiev'], '(warsaw,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'(""vienna"",""100.0.1.0/24"")': 2, '(""warsaw"",""100.0.4.0/24"")': 2}, 'old_value': {'(vienna,100.0.1.0/24)': 2, '(warsaw,100.0.4.0/24)': 2}}}}"
,,2,3,300,1,13,70.95468211174011,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,14,12.180429935455322,3,3,3,0,0.5,0,0,0,"{'dictionary_item_removed': [""root['reachability']['rotterdam']"", ""root['waypoint']['(rotterdam,100.0.4.0/24)']"", ""root['loadbalancing']['(rotterdam,100.0.4.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,15,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,16,14.533698081970215,7,4,2,3,0.6666666666666666,0,0,0,"{'values_changed': {""root['loadbalancing']"": {'new_value': {'(marseille,100.0.29.0/24)': 1, '(amsterdam,100.0.9.0/24)': 2}, 'old_value': {'(marseille,100.0.9.0/24)': 4, '(amsterdam,100.0.29.0/24)': 2}}}, 'iterable_item_added': {""root['reachability']['amsterdam'][0]"": '100.0.29.0/24'}}"
,,2,3,300,1,17,12.081876993179321,5,2,4,3,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""sofia"",""100.0.9.0/24"")': ['rotterdam'], '(""istanbul"",""100.0.29.0/24"")': ['london']}, 'old_value': {'(sofia,100.0.9.0/24)': ['rotterdam'], '(istanbul,100.0.29.0/24)': ['london']}}, ""root['loadbalancing']"": {'new_value': {'(""sofia"",""100.0.9.0/24"")': 4}, 'old_value': {'(sofia,100.0.9.0/24)': 4, '(istanbul,100.0.29.0/24)': 3}}}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,18,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,19,21.244861841201782,5,5,1,0,0.8333333333333334,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(bucharest,100.0.1.0/24)']""]}"
,,2,3,300,1,20,44.70175218582153,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'madrid,100.0.4.0/24': ['basel'], 'madrid,100.0.1.0/24': ['kiev']}, 'old_value': {'(madrid,100.0.4.0/24)': ['basel'], '(madrid,100.0.1.0/24)': ['kiev']}}, ""root['loadbalancing']"": {'new_value': {'madrid,100.0.4.0/24': 2, 'madrid,100.0.1.0/24': 3}, 'old_value': {'(madrid,100.0.4.0/24)': 2, '(madrid,100.0.1.0/24)': 3}}}}"
,,2,3,300,1,21,9.35231900215149,4,2,4,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {}, 'old_value': {'(milan,100.0.1.0/24)': ['kiev'], '(strasbourg,100.0.29.0/24)': ['london']}}, ""root['loadbalancing']"": {'new_value': {'milan,100.0.1.0/24': 2, 'strasbourg,100.0.29.0/24': 2}, 'old_value': {'(milan,100.0.1.0/24)': 2, '(strasbourg,100.0.29.0/24)': 2}}}}"
,,2,3,300,1,22,61.678858041763306,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,23,93.71504092216492,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'amsterdam,100.0.4.0/24': ['basel'], 'warsaw,100.0.9.0/24': ['rotterdam']}, 'old_value': {'(amsterdam,100.0.4.0/24)': ['basel'], '(warsaw,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'amsterdam,100.0.4.0/24': 7, 'warsaw,100.0.9.0/24': 2}, 'old_value': {'(amsterdam,100.0.4.0/24)': 7, '(warsaw,100.0.9.0/24)': 2}}}}"
,,2,3,300,1,24,11.03413724899292,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,25,70.17870473861694,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {""('budapest','100.0.4.0/24')"": ['basel'], ""('lyon','100.0.1.0/24')"": ['kiev']}, 'old_value': {'(budapest,100.0.4.0/24)': ['basel'], '(lyon,100.0.1.0/24)': ['kiev']}}, ""root['loadbalancing']"": {'new_value': {""('budapest','100.0.4.0/24')"": 4, ""('lyon','100.0.1.0/24')"": 2}, 'old_value': {'(budapest,100.0.4.0/24)': 4, '(lyon,100.0.1.0/24)': 2}}}}"
,,2,3,300,1,26,24.29889702796936,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,27,35.88482689857483,6,4,2,2,0.6666666666666666,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(lyon,100.0.4.0/24)']""], 'dictionary_item_removed': [""root['loadbalancing']['(lyon,100.0.29.0/24)']""], 'values_changed': {""root['loadbalancing']['(london,100.0.4.0/24)']"": {'new_value': 1, 'old_value': 2}}}"
,,2,3,300,1,28,428.7239327430725,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {""('london','100.0.9.0/24')"": ['rotterdam'], ""('london','100.0.1.0/24')"": ['kiev']}, 'old_value': {'(london,100.0.9.0/24)': ['rotterdam'], '(london,100.0.1.0/24)': ['kiev']}}, ""root['loadbalancing']"": {'new_value': {""('london','100.0.9.0/24')"": 3, ""('london','100.0.1.0/24')"": 3}, 'old_value': {'(london,100.0.9.0/24)': 3, '(london,100.0.1.0/24)': 3}}}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,29,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,30,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,31,23.20658040046692,5,2,4,3,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'lyon,100.0.9.0/24': ['rotterdam'], 'barcelona,100.0.4.0/24': ['basel']}, 'old_value': {'(lyon,100.0.9.0/24)': ['rotterdam'], '(barcelona,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'lyon,100.0.9.0/24': 6}, 'old_value': {'(lyon,100.0.9.0/24)': 6, '(barcelona,100.0.4.0/24)': 3}}}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,32,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,33,28.540168046951294,4,4,2,0,0.6666666666666666,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(luxembourg,100.0.9.0/24)']"", ""root['loadbalancing']['(bucharest,100.0.29.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,34,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,35,46.82156181335449,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,36,114.54265308380127,5,5,1,0,0.8333333333333334,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(kiev,100.0.29.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,1,37,0,0,0,0,0,0,0,0,0,
,,2,3,300,1,38,93.45087003707886,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'istanbul,100.0.9.0/24': ['rotterdam'], 'budapest,100.0.1.0/24': ['kiev']}, 'old_value': {'(istanbul,100.0.9.0/24)': ['rotterdam'], '(budapest,100.0.1.0/24)': ['kiev']}}, ""root['loadbalancing']"": {'new_value': {'istanbul,100.0.9.0/24': 2, 'budapest,100.0.1.0/24': 2}, 'old_value': {'(istanbul,100.0.9.0/24)': 2, '(budapest,100.0.1.0/24)': 2}}}}"
,,2,3,300,1,39,72.9336199760437,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'athens,100.0.9.0/24': ['rotterdam'], 'bratislava,100.0.4.0/24': ['basel']}, 'old_value': {'(athens,100.0.9.0/24)': ['rotterdam'], '(bratislava,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'athens,100.0.9.0/24': 2, 'bratislava,100.0.4.0/24': 4}, 'old_value': {'(athens,100.0.9.0/24)': 2, '(bratislava,100.0.4.0/24)': 4}}}}"
,,2,3,300,1,40,25.86777901649475,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""roma"",""100.0.29.0/24"")': ['london'], '(""budapest"",""100.0.9.0/24"")': ['rotterdam']}, 'old_value': {'(roma,100.0.29.0/24)': ['london'], '(budapest,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'(""roma"",""100.0.29.0/24"")': 2, '(""budapest"",""100.0.9.0/24"")': 2}, 'old_value': {'(roma,100.0.29.0/24)': 2, '(budapest,100.0.9.0/24)': 2}}}}"
,,2,3,300,1,41,36.760369062423706,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'amsterdam,100.0.29.0/24': ['london'], 'sofia,100.0.1.0/24': ['kiev']}, 'old_value': {'(amsterdam,100.0.29.0/24)': ['london'], '(sofia,100.0.1.0/24)': ['kiev']}}, ""root['loadbalancing']"": {'new_value': {'amsterdam,100.0.29.0/24': 2, 'sofia,100.0.1.0/24': 2}, 'old_value': {'(amsterdam,100.0.29.0/24)': 2, '(sofia,100.0.1.0/24)': 2}}}}"
,,2,3,300,1,42,57.568236112594604,3,3,3,0,0.5,0,0,0,"{'dictionary_item_removed': [""root['reachability']['zurich']"", ""root['waypoint']['(zurich,100.0.29.0/24)']"", ""root['loadbalancing']['(paris,100.0.4.0/24)']""]}"
,,2,3,300,1,43,34.15237903594971,4,2,4,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {}, 'old_value': {'(madrid,100.0.29.0/24)': ['london'], '(bratislava,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'madrid,100.0.29.0/24': 2, 'bratislava,100.0.9.0/24': 7}, 'old_value': {'(madrid,100.0.29.0/24)': 2, '(bratislava,100.0.9.0/24)': 7}}}}"
,,2,3,300,1,44,11.776378870010376,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,45,14.169389963150024,6,2,4,4,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""bratislava"",""100.0.1.0/24"")': ['kiev'], '(""milan"",""100.0.4.0/24"")': ['basel']}, 'old_value': {'(bratislava,100.0.1.0/24)': ['kiev'], '(milan,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'(""bratislava"",""100.0.1.0/24"")': 2, '(""milan"",""100.0.4.0/24"")': 2}, 'old_value': {'(bratislava,100.0.1.0/24)': 2, '(milan,100.0.4.0/24)': 2}}}}"
,,2,3,300,1,46,11.505184888839722,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,47,118.37563920021057,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,48,15.202449083328247,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,1,49,34.246432065963745,5,2,4,3,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""athens"",""100.0.4.0/24"")': ['basel'], '(""strasbourg"",""100.0.9.0/24"")': ['rotterdam']}, 'old_value': {'(athens,100.0.4.0/24)': ['basel'], '(strasbourg,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'(""athens"",""100.0.4.0/24"")': 2}, 'old_value': {'(athens,100.0.4.0/24)': 2, '(strasbourg,100.0.9.0/24)': 2}}}}"
,,5,3,300,1,0,26.27530598640442,13,13,2,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(sofia,100.0.29.0/24)']"", ""root['loadbalancing']['(sofia,100.0.29.0/24)']""]}"
,,5,3,300,1,1,67.30325508117676,12,11,4,1,0.7333333333333333,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(paris,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['reachability']['kiev']"", ""root['waypoint']['(kiev,100.0.9.0/24)']"", ""root['loadbalancing']['(paris,100.0.29.0/24)']"", ""root['loadbalancing']['(kiev,100.0.9.0/24)']""]}"
,,5,3,300,1,2,134.00240802764893,12,12,3,0,0.8,0,0,0,"{'dictionary_item_removed': [""root['reachability']['basel']"", ""root['waypoint']['(vienna,100.0.9.0/24)']"", ""root['loadbalancing']['(bratislava,100.0.29.0/24)']""]}"
,,5,3,300,1,3,45.79474115371704,13,13,2,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(praha,100.0.29.0/24)']"", ""root['loadbalancing']['(praha,100.0.29.0/24)']""]}"
,,5,3,300,1,4,27.829494953155518,14,14,1,0,0.9333333333333333,0,0,0,"{'dictionary_item_removed': [""root['reachability']['brussels']""]}"
,,5,3,300,1,5,46.11625909805298,12,12,3,0,0.8,0,0,0,"{'dictionary_item_removed': [""root['reachability']['barcelona']"", ""root['waypoint']['(barcelona,100.0.1.0/24)']"", ""root['loadbalancing']['(barcelona,100.0.1.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,1,6,0,0,0,0,0,0,0,0,0,
,,5,3,300,1,7,50.44266104698181,14,14,1,0,0.9333333333333333,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(bucharest,100.0.1.0/24)']""]}"
,,5,3,300,1,8,25.025925159454346,13,13,2,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(geneva,100.0.4.0/24)']"", ""root['loadbalancing']['(geneva,100.0.4.0/24)']""]}"
,,5,3,300,1,9,30.771597146987915,15,5,10,10,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {""('brussels','100.0.9.0/24')"": ['rotterdam'], ""('amsterdam','100.0.4.0/24')"": ['basel'], ""('warsaw','100.0.9.0/24')"": ['rotterdam'], ""('roma','100.0.1.0/24')"": ['kiev'], ""('praha','100.0.9.0/24')"": ['rotterdam']}, 'old_value': {'(brussels,100.0.9.0/24)': ['rotterdam'], '(amsterdam,100.0.4.0/24)': ['basel'], '(warsaw,100.0.9.0/24)': ['rotterdam'], '(roma,100.0.1.0/24)': ['kiev'], '(praha,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {""('brussels','100.0.9.0/24')"": 3, ""('amsterdam','100.0.4.0/24')"": 7, ""('warsaw','100.0.9.0/24')"": 2, ""('roma','100.0.1.0/24')"": 2, ""('praha','100.0.9.0/24')"": 2}, 'old_value': {'(brussels,100.0.9.0/24)': 3, '(amsterdam,100.0.4.0/24)': 7, '(warsaw,100.0.9.0/24)': 2, '(roma,100.0.1.0/24)': 2, '(praha,100.0.9.0/24)': 2}}}}"
,,5,3,300,1,10,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': ""Conflict in reachability requirement: kiev can reach 100.0.4.0/24, but it's not defined that 100.0.4.0/24 is reachable from kiev.""}"
,,5,3,300,1,11,27.74139094352722,15,13,2,2,0.8666666666666667,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(madrid,100.0.29.0/24)']"", ""root['loadbalancing']['(madrid,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['waypoint']['(brussels,100.0.29.0/24)']"", ""root['loadbalancing']['(brussels,100.0.29.0/24)']""]}"
,,5,3,300,1,12,54.14943790435791,15,14,1,1,0.9333333333333333,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(barcelona,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['loadbalancing']['(barcelona,100.0.29.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,1,13,0,0,0,0,0,0,0,0,0,
,,5,3,300,1,14,23.811725854873657,11,2,13,9,0.13333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'istanbul,100.0.1.0/24': ['kiev'], 'geneva,100.0.9.0/24': ['rotterdam'], 'marseille,100.0.9.0/24': ['rotterdam']}, 'old_value': {'(istanbul,100.0.1.0/24)': ['kiev'], '(geneva,100.0.9.0/24)': ['rotterdam'], '(marseille,100.0.9.0/24)': ['rotterdam'], '(kiev,100.0.29.0/24)': ['london'], '(paris,100.0.29.0/24)': ['london']}}, ""root['loadbalancing']"": {'new_value': {'istanbul,100.0.1.0/24': 4, 'geneva,100.0.9.0/24': 3, 'marseille,100.0.9.0/24': 4, 'kiev,100.0.29.0/24': 3, 'paris,100.0.29.0/24': 2}, 'old_value': {'(istanbul,100.0.1.0/24)': 4, '(geneva,100.0.9.0/24)': 3, '(marseille,100.0.9.0/24)': 4, '(kiev,100.0.29.0/24)': 3, '(paris,100.0.29.0/24)': 2}}, ""root['reachability']['kiev'][0]"": {'new_value': '100.0.1.0/24', 'old_value': '100.0.29.0/24'}}, 'iterable_item_removed': {""root['reachability']['geneva'][0]"": '100.0.9.0/24', ""root['reachability']['marseille'][0]"": '100.0.9.0/24'}}"
,,5,3,300,1,15,26.152711868286133,13,13,2,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']['(istanbul,100.0.9.0/24)']"", ""root['loadbalancing']['(athens,100.0.9.0/24)']""], 'iterable_item_removed': {""root['waypoint']['(athens,100.0.9.0/24)'][0]"": 'rotterdam'}}"
,,5,3,300,1,16,31.54174017906189,15,15,0,0,1.0,0,0,0,{}
,,5,3,300,1,17,30.599750995635986,15,15,0,0,1.0,0,0,0,{}
,,5,3,300,1,18,55.44166707992554,15,15,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,1,19,0,0,0,0,0,0,0,0,0,
,,10,3,300,1,0,43.48188900947571,22,21,9,1,0.7,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(paris,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['waypoint']['(basel,100.0.1.0/24)']"", ""root['waypoint']['(praha,100.0.1.0/24)']"", ""root['waypoint']['(paris,100.0.9.0/24)']"", ""root['waypoint']['(kiev,100.0.9.0/24)']"", ""root['waypoint']['(roma,100.0.9.0/24)']"", ""root['loadbalancing']['(frankfurt,100.0.1.0/24)']"", ""root['loadbalancing']['(paris,100.0.29.0/24)']"", ""root['loadbalancing']['(kiev,100.0.9.0/24)']"", ""root['loadbalancing']['(roma,100.0.9.0/24)']""]}"
,,10,3,300,1,1,53.83589196205139,27,27,3,0,0.9,0,0,0,"{'dictionary_item_removed': [""root['reachability']['basel']"", ""root['waypoint']['(basel,100.0.29.0/24)']"", ""root['loadbalancing']['(basel,100.0.29.0/24)']""]}"
,,10,3,300,1,2,46.16330575942993,24,23,7,1,0.7666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(zurich,100.0.4.0/24)']"", ""root['waypoint']['(sofia,100.0.4.0/24)']"", ""root['waypoint']['(barcelona,100.0.1.0/24)']"", ""root['loadbalancing']['(zurich,100.0.4.0/24)']"", ""root['loadbalancing']['(sofia,100.0.4.0/24)']"", ""root['loadbalancing']['(barcelona,100.0.1.0/24)']""], 'values_changed': {""root['loadbalancing']['(warsaw,100.0.1.0/24)']"": {'new_value': 3, 'old_value': 2}}}"
,,10,3,300,1,3,49.496358156204224,24,22,8,2,0.7333333333333333,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(istabul,100.0.29.0/24)']"", ""root['loadbalancing']['(marseille,100.0.29.0/24)']""], 'dictionary_item_removed': [""root['waypoint']['(amsterdam,100.0.9.0/24)']"", ""root['waypoint']['(sofia,100.0.9.0/24)']"", ""root['waypoint']['(istanbul,100.0.29.0/24)']"", ""root['waypoint']['(bucharest,100.0.1.0/24)']"", ""root['loadbalancing']['(marseille,100.0.9.0/24)']"", ""root['loadbalancing']['(amsterdam,100.0.29.0/24)']"", ""root['loadbalancing']['(sofia,100.0.9.0/24)']""], 'iterable_item_removed': {""root['reachability']['bucharest'][0]"": '100.0.4.0/24', ""root['waypoint']['(rotterdam,100.0.29.0/24)'][0]"": 'london', ""root['waypoint']['(frankfurt,100.0.9.0/24)'][0]"": 'rotterdam'}}"
,,10,3,300,1,4,100.00838208198547,28,28,2,0,0.9333333333333333,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(praha,100.0.9.0/24)']"", ""root['loadbalancing']['(praha,100.0.9.0/24)']""]}"
,,10,3,300,1,5,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'Conflict in reachability for subnet 100.0.4.0/24 from two locations: budapest and lyon'}"
,,10,3,300,1,6,57.081238985061646,31,28,2,3,0.9333333333333333,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(barcelona,100.0.29.0/24)']"", ""root['loadbalancing']['(barcelona,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['waypoint']['(vienna,100.0.29.0/24)']"", ""root['loadbalancing']['(vienna,100.0.29.0/24)']""], 'iterable_item_added': {""root['reachability']['barcelona'][2]"": '100.0.29.0/24'}}"
,,10,3,300,1,7,81.15475368499756,24,24,6,0,0.8,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(kiev,100.0.29.0/24)']"", ""root['waypoint']['(paris,100.0.29.0/24)']"", ""root['waypoint']['(frankfurt,100.0.29.0/24)']"", ""root['waypoint']['(bratislava,100.0.4.0/24)']"", ""root['loadbalancing']['(istanbul,100.0.9.0/24)']""], 'iterable_item_removed': {""root['reachability']['istanbul'][1]"": '100.0.9.0/24'}}"
,,10,3,300,1,8,59.479204177856445,31,26,4,5,0.8666666666666667,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']"", ""root['reachability']['kiev']"", ""root['reachability']['rotterdam']"", ""root['reachability']['basel']""], 'dictionary_item_removed': [""root['reachability']['roma']"", ""root['reachability']['paris']"", ""root['reachability']['bratislava']"", ""root['waypoint']['(strasbourg,100.0.4.0/24)']""], 'iterable_item_removed': {""root['waypoint']['(zurich,100.0.29.0/24)'][0]"": 'london'}}"
,,10,3,300,1,9,60.798473834991455,29,29,1,0,0.9666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(athens,100.0.4.0/24)']""]}"
,,20,3,300,1,0,76.00148510932922,33,32,28,1,0.5333333333333333,0,0,0,"{'dictionary_item_removed': [""root['reachability']['athens']"", ""root['loadbalancing']['(vienna,100.0.4.0/24)']"", ""root['loadbalancing']['(frankfurt,100.0.1.0/24)']"", ""root['loadbalancing']['(paris,100.0.29.0/24)']"", ""root['loadbalancing']['(kiev,100.0.9.0/24)']"", ""root['loadbalancing']['(roma,100.0.9.0/24)']"", ""root['loadbalancing']['(basel,100.0.29.0/24)']"", ""root['loadbalancing']['(athens,100.0.1.0/24)']"", ""root['loadbalancing']['(marseille,100.0.1.0/24)']"", ""root['loadbalancing']['(praha,100.0.29.0/24)']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(geneva,100.0.29.0/24)': ['london'], '(marseille,100.0.4.0/24)': ['basel'], '(marseille,100.0.1.0/24)': ['kiev'], '(rotterdam,100.0.1.0/24)': ['kiev']}, 'old_value': {'(vienna,100.0.4.0/24)': ['basel'], '(frankfurt,100.0.1.0/24)': ['kiev'], '(geneva,100.0.29.0/24)': ['london'], '(marseille,100.0.4.0/24)': ['basel'], '(sofia,100.0.29.0/24)': ['london'], '(basel,100.0.1.0/24)': ['kiev'], '(praha,100.0.1.0/24)': ['kiev'], '(paris,100.0.9.0/24)': ['rotterdam'], '(kiev,100.0.9.0/24)': ['rotterdam'], '(roma,100.0.9.0/24)': ['rotterdam'], '(zurich,100.0.1.0/24)': ['kiev'], '(basel,100.0.29.0/24)': ['london'], '(athens,100.0.1.0/24)': ['kiev'], '(vienna,100.0.9.0/24)': ['rotterdam'], '(bratislava,100.0.29.0/24)': ['london'], '(brussels,100.0.1.0/24)': ['kiev'], '(warsaw,100.0.29.0/24)': ['london'], '(marseille,100.0.1.0/24)': ['kiev'], '(rotterdam,100.0.1.0/24)': ['kiev'], '(praha,100.0.29.0/24)': ['london']}}}, 'iterable_item_added': {""root['reachability']['basel'][1]"": '100.0.4.0/24'}, 'iterable_item_removed': {""root['reachability']['vienna'][0]"": '100.0.4.0/24', ""root['reachability']['praha'][1]"": '100.0.29.0/24'}}"
